location_id,connection_count,connectivity_tier,avg_segment_distance,min_segment_distance,max_segment_distance
IND000000AAL,1,low,13.163055405405405,0.0,26.8018
IND000000AAQ,1,low,6.950349999999999,2.7137,11.2379
IND000000AAS,2,low,21.908111904761906,2.0454,37.4505
IND000000AAZ,4,medium,33.999375,0.0,64.0831
IND000000ABA,2,low,9.704115000000002,0.0,19.1988
IND000000ABD,2,low,33.94991823529412,3.5666,443.96
IND000000ABG,1,low,9.327668292682928,0.4271,14.2836
IND000000ACA,16,high,23.148089658848615,0.0,58.1257
IND000000ACB,61,hub,27.33762784711591,0.0,2191.4037000000003
IND000000ACK,1,low,9.712759574468084,1.9279,28.5627
IND000000ACN,2,low,11.670159259259261,2.206,24.279
IND000000ACO,1,low,14.680150000000001,3.4871,25.8732
IND000000ACS,4,medium,12.488732000000002,2.9681,32.455400000000004
IND000000ACT,3,medium,16.126438054363376,0.0,79.0702
IND000000ADM,1,low,8.056326829268293,0.0,13.4174
IND000000ADV,1,low,12.975490277777778,9.3332,18.6751
IND000000AEL,1,low,11.008542499999999,0.0,21.8447
IND000000AEM,2,low,10.308729914529914,0.8074,39.171
IND000000AET,2,low,22.885052777777776,0.0,38.271800000000006
IND000000AFF,2,low,34.48276666666667,27.8364,42.9291
IND000000AFG,2,low,22.5651625,17.433400000000002,27.6991
IND000000AFJ,2,low,9.371322727272727,4.596100000000001,13.1449
IND000000AFR,1,low,9.661933333333332,4.728800000000001,12.2295
IND000000AFS,1,low,14.7276,14.7276,14.7276
IND000000AFT,8,medium,11.053880961923847,0.0,24.9178
IND110005AAA,1,low,7.536066666666667,0.0,11.9647
IND110014AAA,1,low,6.839733333333333,0.0,13.0799
IND110020AAB,1,low,9.60097027027027,0.0,28.0501
IND110024AAA,3,medium,9.776958095238093,0.0,19.6177
IND110030AAD,2,low,10.168444104803493,0.0112,49.4047
IND110035AAC,1,low,10.42123717948718,4.159,23.5443
IND110037AAB,1,low,10.98876862745098,2.9168000000000003,39.171
IND110037AAK,1,low,10.438417313432836,3.4581,41.1742
IND110037AAM,32,hub,28.219103510895884,0.0,1367.5928
IND110039AAA,1,low,7.8471769230769235,0.0,13.2581
IND110043AAA,3,medium,10.209933701657459,0.0,39.945800000000006
IND110043AAC,1,low,11.951792000000001,2.0212,19.6105
IND110044AAB,8,medium,10.447755848623853,0.0,42.8487
IND110046AAA,1,low,13.586200000000002,13.586200000000002,13.586200000000002
IND110052AAA,1,low,9.678769047619047,0.0,17.3978
IND110064AAA,4,medium,10.674125954198473,0.0,36.0048
IND110064AAB,1,low,9.783245454545456,0.8074,19.81
IND110077AAA,1,low,11.7786,11.7786,11.7786
IND110078AAA,1,low,9.722193617021274,0.0,19.2936
IND110083AAA,1,low,7.433785714285714,0.0,13.4686
IND110085AAA,1,low,11.4111,11.4111,11.4111
IND110085AAB,6,medium,10.089556643356644,0.0,21.5684
IND110087AAA,1,low,7.046259999999999,0.0,11.9669
IND110092AAC,3,medium,10.621833734939761,0.0,19.1241
IND110093AAA,1,low,7.0946750000000005,0.0,15.547
IND110095AAB,1,low,12.222184249084247,3.6558,33.701
IND121001AAA,1,low,6.625410638297874,0.0,15.1425
IND121002AAA,1,low,7.196166666666667,0.0,11.2338
IND121002AAB,1,low,12.221143650793652,0.0,79.4832
IND121004AAA,1,low,8.672368181818182,3.8028,12.9909
IND121004AAB,9,medium,10.014823313407346,0.0,106.6538
IND121004AAC,1,low,8.540896666666667,2.1887,12.6648
IND121102AAA,1,low,8.757737354085602,0.0,40.2722
IND122001AAA,6,medium,9.944393827160495,0.0,23.7207
IND122001AAD,2,low,8.133472,0.0,16.346899999999998
IND122001AAJ,2,low,22.4917859375,11.3779,29.8703
IND122002AAD,1,low,8.442214285714286,1.8121,11.4112
IND122004AAA,2,low,9.444386857142856,0.0,18.9923
IND122015AAC,1,low,9.3819375,4.3114,12.4751
IND122050AAA,2,low,8.556959090909091,0.0,16.346899999999998
IND122101AAC,1,low,6.83775,3.2131,10.4624
IND122413AAE,1,low,9.456567836257308,0.0,18.9923
IND122503AAA,2,low,9.662793333333335,1.8121,17.6992
IND123001AAA,3,medium,20.58286388888889,6.3123000000000005,40.7227
IND123106AAB,1,low,17.866003333333335,2.0107,26.6028
IND123401AAB,3,medium,19.55638,2.0107,27.6966
IND124001AAB,2,low,20.07941666666667,8.7494,26.5737
IND124103AAA,2,low,23.52696785714286,0.3997,39.0774
IND124112AAA,4,medium,21.93942545454545,4.9186000000000005,40.7363
IND124141AAA,2,low,24.839704255319155,0.967,77.08930000000001
IND124507AAA,2,low,22.02912173913043,2.5189,40.2684
IND125001AAA,12,high,25.626348648648648,6.5707,159.9441
IND125005AAA,8,medium,24.46425203252032,0.0168,54.7819
IND125033AAA,4,medium,21.726992,12.3891,29.8485
IND125047AAB,4,medium,22.68240392156862,0.0,46.5379
IND125050AAA,2,low,18.638579999999997,1.9157,23.9883
IND125051AAA,4,medium,23.843610256410255,0.0,46.5379
IND125104AAA,2,low,24.820542553191494,5.7234,37.0802
IND125111AAA,2,low,20.94465,5.0571,32.7272
IND125121AAA,2,low,19.020899999999997,5.0571,32.7272
IND126102AAA,3,medium,19.300703846153848,9.5101,26.2194
IND126112AAA,1,low,22.479896875,5.6437,35.1072
IND126116AAA,2,low,19.370403333333332,5.1725,28.6017
IND127021AAA,3,medium,21.211163934426235,1.6223,42.8157
IND127201AAA,2,low,18.684196875,1.1662,30.0521
IND131021AAA,1,low,6.902781981981982,0.0,13.9207
IND131028AAA,1,low,6.902781981981982,0.0,13.9207
IND131028AAB,31,hub,21.76020350602948,0.0,194.0782
IND131028AAE,1,low,20.828200000000002,2.5189,36.3615
IND131301AAA,3,medium,20.626723333333334,5.097899999999999,28.6017
IND132001AAA,3,medium,23.995800000000003,2.6741,95.8285
IND132039AAA,1,low,19.919230952380953,0.0259,42.0178
IND132103AAA,2,low,21.77234444444445,8.374600000000001,35.2229
IND132103AAB,2,low,20.77942222222222,10.059,30.6445
IND133004AAA,1,low,18.821388888888887,7.7577,26.1621
IND134102AAA,3,medium,21.803845000000003,7.2133,43.2668
IND134109AAA,1,low,8.922993333333332,2.2667,15.1272
IND134203AAA,2,low,13.476046969696968,2.8243,35.5615
IND135001AAA,3,medium,19.456319298245617,0.0,34.1911
IND136027AAA,2,low,16.98912790697674,0.0259,42.0178
IND136118AAA,2,low,19.583681506849313,4.2123,39.6917
IND136128AAA,2,low,14.276146590909091,1.2675999999999998,26.3763
IND140001AAA,2,low,16.9657825,0.8832000000000001,31.2158
IND140118AAA,2,low,21.00373577235772,1.9231,37.3843
IND140301AAA,3,medium,13.632097540983608,0.293,25.8527
IND140401AAA,4,medium,19.837064102564103,0.0,50.1815
IND140406AAA,2,low,17.055115,2.904,34.6161
IND140501AAA,2,low,13.628116666666667,2.8243,27.7981
IND140603AAA,1,low,8.370866990291262,0.0,29.3743
IND140901AAA,3,medium,9.945498876404494,0.293,57.2397
IND141003AAB,3,medium,20.116675,0.0,35.645
IND141010AAA,1,low,7.7655,0.0,15.531
IND141109AAA,3,medium,24.882791071428574,13.1294,33.6024
IND141115AAA,3,medium,15.585504444444442,0.0,38.1738
IND142001AAB,4,medium,22.493387234042554,0.0,78.57939999999999
IND142026AAA,3,medium,22.151353968253968,0.908,35.645
IND142401AAA,2,low,17.212604444444445,0.0,34.8408
IND143001AAA,3,medium,23.197413602941175,2.2835,44.1172
IND144001AAA,2,low,14.165290625,0.535,26.1108
IND144001AAB,6,medium,21.06588284424379,0.0,52.6951
IND144001AAC,2,low,12.954432653061225,2.7764,42.3465
IND144040AAA,3,medium,14.707450000000001,0.0,45.7258
IND144401AAB,1,low,7.238581666666666,0.0,14.0554
IND144514AAA,2,low,27.150866666666666,0.0,42.6151
IND144527AAA,1,low,17.2945875,7.1097,26.7236
IND144601AAA,3,medium,20.6090875,5.9007,45.7258
IND145001AAA,3,medium,37.90045833333333,16.9645,49.5015
IND147001AAB,3,medium,25.56236935483871,1.2148,79.26689999999999
IND147001AAD,4,medium,26.45786,1.7657,79.7152
IND147101AAA,2,low,21.38028125,1.7573,36.4782
IND147105AAA,2,low,22.575036206896552,1.7573,37.647
IND147201AAA,3,medium,14.676755555555555,1.2148,26.5736
IND147301AAA,2,low,19.424241666666667,10.6635,27.0501
IND148001AAA,1,low,16.461775,7.881399999999999,24.7706
IND148023AAA,4,medium,16.709033333333334,6.1637,25.2034
IND148024AAB,1,low,19.4578,19.4578,19.4578
IND148028AAA,2,low,21.564875,15.9177,25.5193
IND148101AAA,2,low,22.010206896551725,15.8164,26.4847
IND148102AAA,2,low,23.2796125,2.2128,34.9568
IND151001AAA,8,medium,26.832582352941177,0.0,204.0714
IND151103AAA,1,low,17.824145454545455,4.0925,29.2744
IND151302AAA,2,low,26.929770491803282,0.0,58.8845
IND151505AAA,2,low,21.357863157894734,3.493,58.8845
IND151506AAA,2,low,29.71187547169811,18.7356,84.7201
IND152024AAA,2,low,15.907912500000002,7.115600000000001,23.4463
IND152026AAA,9,medium,22.340780307692306,0.0,58.1257
IND152101AAA,1,low,17.889916666666668,5.9405,30.724
IND152107AAA,2,low,18.737599999999997,5.4029,29.2473
IND152116AAA,2,low,21.640499999999996,0.1941,50.6767
IND152123AAA,2,low,18.164757142857145,3.5651,32.7489
IND160002AAC,43,hub,22.939039012021038,0.0,281.4548
IND160002AAD,1,low,10.214925,7.7488,14.0371
IND160003AAA,1,low,8.890475,1.7284000000000002,11.063
IND160055AAA,2,low,8.547018994413408,0.0,36.0758
IND160102AAC,1,low,9.338128229665072,0.0,41.9213
IND160102AAD,2,low,11.103407843137253,4.594600000000001,45.2652
IND173025AAA,2,low,25.577405,0.0,41.2791
IND173212AAA,4,medium,33.29058059701492,0.0,101.7296
IND173220AAA,2,low,33.451375,20.8783,41.0419
IND174001AAA,3,medium,33.006336879432624,0.0,179.6057
IND174021AAA,1,low,28.455249999999996,26.7981,29.8996
IND174101AAB,2,low,21.286660869565218,0.6633,35.3901
IND174103AAA,4,medium,22.07073414634146,12.1766,44.1148
IND174307AAA,2,low,27.02304695652174,1.393,52.0406
IND175001AAA,2,low,29.269281999999997,21.0165,43.4801
IND175015AAA,2,low,29.81205061728396,0.0,121.195
IND175018AAA,2,low,28.988856249999998,0.0,40.3094
IND175101AAA,2,low,34.226725757575764,21.838,73.0111
IND176001AAA,1,low,21.932100000000002,8.8237,35.5033
IND176001AAB,1,low,21.493850000000002,8.982299999999999,34.0054
IND176041AAA,2,low,33.489180645161284,0.0,62.5411
IND176048AAA,2,low,27.56080681818182,0.0,59.1002
IND176061AAA,2,low,28.516224999999995,0.5179,68.7127
IND176110AAB,2,low,26.151699999999998,21.2004,28.6101
IND176201AAA,2,low,27.71534,6.1675,53.359
IND176215AAA,1,low,16.90308333333333,0.5179,34.071
IND176303AAA,3,medium,36.89658666666667,6.1675,53.359
IND176310AAA,2,low,42.22968367346939,29.2078,50.2326
IND177001AAA,1,low,24.632700000000003,21.2004,28.1889
IND177033AAA,2,low,27.424026490066225,7.293,87.3725
IND177101AAA,3,medium,25.132766666666665,8.8237,35.5033
IND177203AAA,1,low,31.82626666666667,31.24,32.1649
IND181152AAA,3,medium,23.248618518518516,0.0,68.6858
IND181152AAB,4,medium,14.945989743589744,0.0,34.8155
IND181201AAB,1,low,10.057886666666667,3.4603,14.7508
IND184104AAA,4,medium,24.691101324503315,0.0,72.556
IND184121AAA,4,medium,23.525850505050503,6.3049,77.74239999999999
IND201001AAA,1,low,7.399623076923077,0.0,11.6765
IND201001AAC,2,low,22.34279024390244,7.4337,163.569
IND201005AAA,1,low,8.927980000000002,0.0,12.7747
IND201007AAA,8,medium,9.861462139917696,0.0,25.9641
IND201007AAB,3,medium,9.647152173913044,0.0,22.145
IND201204AAA,2,low,24.01998787878788,4.4148000000000005,40.2856
IND201301AAD,1,low,11.84426,4.888199999999999,18.6042
IND201301AAF,9,medium,15.451877678571428,0.0,45.9647
IND201301AAL,2,low,9.950721276595745,2.3545,13.9385
IND201301AAM,1,low,26.804783561643834,2.1253,216.5872
IND201304AAA,2,low,7.791304255319148,0.0,13.3895
IND201306AAA,2,low,10.22942222222222,0.01,13.3895
IND201307AAA,1,low,9.53644705882353,2.3545,13.5716
IND202001AAB,6,medium,25.197236101083035,3.8517,124.0818
IND202001AAC,1,low,8.540625,2.9877,12.567
IND203001AAA,1,low,17.2137,15.8628,18.8358
IND203131AAA,2,low,17.465548648648653,9.7034,25.6815
IND203135AAA,3,medium,18.782421428571425,2.1551,34.5675
IND203205AAA,1,low,30.39376578947369,16.9889,45.9647
IND203390AAA,3,medium,20.556384931506848,0.0,41.3149
IND203396AAB,2,low,17.948322727272725,1.511,39.7517
IND204101AAA,2,low,23.29219523809524,6.0756000000000006,29.9674
IND204215AAA,2,low,8.2397575,2.095,12.567
IND205001AAB,8,medium,25.55285260115607,0.0,218.1075
IND205135AAA,2,low,19.065432352941176,2.2864,26.9218
IND206001AAA,2,low,35.104638095238094,0.0,135.54489999999998
IND206122AAA,2,low,29.046887931034483,0.0,89.5089
IND207001AAA,2,low,8.94254081632653,0.0,20.6854
IND207123AAA,1,low,46.2882,14.0341,72.9581
IND207247AAB,3,medium,30.62477454545455,14.0178,66.42569999999999
IND207302AAA,2,low,17.67411739130435,0.0,85.1369
IND208006AAA,1,low,18.255965999999997,0.1846999999999999,80.1033
IND208012AAA,1,low,20.60133466666667,1.4874,89.4172
IND208017AAA,1,low,13.822292307692306,3.2815,28.2543
IND208019AAA,1,low,11.410506122448979,1.4264,81.6495
IND209101AAA,2,low,36.771327906976744,18.4996,91.4465
IND209111AAA,2,low,22.647342696629217,0.0,71.60610000000001
IND209206AAB,2,low,19.507804424778758,0.0,79.2575
IND209304AAA,22,high,28.66667693535515,0.0,467.705
IND209625AAA,3,medium,17.736839622641508,0.0,41.0047
IND209721AAB,2,low,16.403808,0.6373,25.5945
IND209801AAA,1,low,18.458435,0.0,124.0773
IND210001AAA,2,low,20.23406382978723,1.0152,28.8841
IND210301AAA,1,low,7.705245454545454,0.0,20.5741
IND210427AAA,2,low,26.422760759493674,3.8887,162.16379999999998
IND210431AAA,2,low,30.219232499999997,20.1789,72.804
IND210501AAB,1,low,13.700030496453904,1.6436,51.6604
IND211002AAB,9,medium,28.05987882352941,0.0,195.7311
IND211008AAA,1,low,7.870500000000001,3.1205,10.7236
IND211010AAB,1,low,9.8043,9.8043,9.8043
IND211011AAA,2,low,8.373296875000001,0.0,31.5279
IND211013AAA,1,low,8.424947058823529,0.0,13.4755
IND212402AAA,2,low,9.76319900990099,2.3264,23.2603
IND212501AAA,2,low,9.523112162162162,2.3264,31.5279
IND212601AAA,2,low,30.580450000000003,1.0152,110.9923
IND221005A1A,1,low,13.1201,13.1201,13.1201
IND221010AAA,2,low,8.6393,2.4754,13.1201
IND221010AAB,5,medium,20.944668181818184,0.0,79.3323
IND221303AAA,2,low,24.528520000000004,17.544900000000002,29.2874
IND221313AAA,7,medium,27.892108275862068,1.12,106.5733
IND221401AAA,2,low,27.900833333333335,17.544900000000002,47.8665
IND221706AAA,2,low,27.727767857142858,5.7457,46.1776
IND222001AAA,3,medium,16.998883333333335,3.2287,23.8435
IND222125AAB,2,low,14.5702625,0.0,30.059900000000003
IND222136AAA,2,low,24.88846666666667,17.665200000000002,34.0259
IND223101AAB,2,low,14.493549999999999,0.0,30.059900000000003
IND224001AAA,1,low,9.590722916666666,0.0,23.4145
IND224122AAA,1,low,9.331596000000001,0.8531,24.932
IND224141AAB,2,low,9.458515306122449,0.0,24.932
IND226004AAA,2,low,15.924853846153846,1.4447,23.5543
IND226004AAC,1,low,27.459985,10.8901,45.761300000000006
IND226016AAA,1,low,17.08600909090909,11.4266,23.5543
IND226024AAA,1,low,9.5385,1.4447,17.6323
IND231001AAA,1,low,28.935533333333336,28.2665,29.2874
IND231205AAA,2,low,27.82339333333334,0.0,57.0841
IND231208AAA,1,low,33.5619,32.5016,34.1518
IND231216AAA,2,low,33.59135833333334,21.6877,53.1676
IND231217AAA,2,low,22.860120000000002,8.281799999999999,34.1518
IND231225AAB,2,low,19.89064761904762,8.281799999999999,29.0364
IND232101AAB,3,medium,10.879507999999998,0.5328999999999999,20.0506
IND232104AAB,4,medium,14.163709375,1.5682,71.94789999999999
IND232327AAA,1,low,11.653028571428575,6.4861,21.6683
IND233001AAA,3,medium,24.824823529411766,1.3574000000000002,79.3323
IND233221AAC,1,low,28.0285,1.5682,71.94789999999999
IND241124AAB,2,low,19.619705882352942,0.0,28.5997
IND242001AAA,2,low,22.73128,19.7927,24.0865
IND242221AAA,2,low,26.997404000000003,13.5183,44.1603
IND242307AAB,3,medium,28.77485483870968,13.5183,66.42569999999999
IND243001AAA,2,low,20.973887500000004,0.0,30.791400000000003
IND243002AAA,2,low,21.082648000000002,6.25,39.2905
IND243201AAA,3,medium,14.2027625,1.097,45.3187
IND243301AAB,3,medium,32.83978392857143,11.9341,81.2534
IND243503AAB,3,medium,24.02023287671233,0.0,93.8173
IND244001AAA,2,low,33.27878194444444,3.1996,97.4857
IND244221AAA,2,low,33.30772756756757,12.009799999999998,194.0782
IND244235AAA,2,low,32.523726699029126,4.2824,91.8805
IND244301AAA,2,low,26.29858076923077,0.0,77.9005
IND244412AAA,3,medium,32.401438000000006,0.0,81.2534
IND244501AAA,2,low,29.450927777777775,4.6181,60.0378
IND244601AAB,3,medium,27.436902325581393,0.3738999999999999,69.7757
IND244713AAA,3,medium,16.97553703703704,1.0979,25.7168
IND244715AAA,3,medium,21.795548809523808,1.0979,44.2536
IND244901AAB,16,high,27.590625157232708,0.3738999999999999,146.1082
IND244901AAC,2,low,18.10973333333333,3.6851,29.5193
IND244921AAB,4,medium,11.307867741935484,2.7445,25.1997
IND245101AAA,2,low,8.533637179487178,0.0,20.9489
IND245304AAA,2,low,8.510976623376623,0.0,20.9489
IND246001AAA,1,low,36.444358333333334,0.3473,66.0918
IND246149AAA,1,low,36.47925692307692,0.0,77.49289999999999
IND246174AAA,3,medium,34.18469186046511,12.8466,95.9784
IND246424AAA,2,low,33.54689122807017,19.6337,95.9784
IND246444AAB,2,low,30.411512765957454,25.7933,34.8459
IND246701AAA,2,low,17.756175,4.2283,32.6682
IND246725AAB,2,low,30.61841578947368,4.2283,58.2477
IND246761AAA,4,medium,26.30331875,4.6181,55.3494
IND246763AAA,3,medium,23.0921375,2.2209,59.8263
IND247554AAA,3,medium,22.4253425,0.0,48.2472
IND247667AAA,2,low,20.083572413793103,4.5977,30.1475
IND247667AAB,2,low,24.076488297872338,6.2515,30.1725
IND247776AAA,2,low,18.070577777777782,0.0,30.2537
IND248001AAA,3,medium,26.738343386243383,0.0,55.8211
IND248001AAD,2,low,17.09577162162162,0.0,55.2021
IND248122AAB,2,low,28.624735714285716,0.0,50.456
IND248197AAA,1,low,26.078037037037035,0.0,50.456
IND249201AAA,3,medium,27.374116949152544,0.3473,66.0918
IND249407AAA,5,medium,27.34220703125,0.0,193.5948
IND250002AAA,3,medium,26.132273076923077,0.0,48.4883
IND250002AAC,2,low,33.646122222222225,2.0039,89.7878
IND250221AAA,1,low,19.9858,19.9858,19.9858
IND250609AAA,1,low,24.9115,24.9115,24.9115
IND250611AAA,2,low,19.520703571428566,8.2607,30.2537
IND251001AAA,2,low,20.050437878787875,0.0,30.9275
IND251201AAA,3,medium,23.93837142857143,11.0732,39.1532
IND251309AAB,2,low,20.759886363636365,0.0,39.3948
IND261001AAA,2,low,25.31162371134021,7.7256,40.5116
IND261201AAB,1,low,30.76856842105263,11.2007,40.5116
IND262001AAA,4,medium,14.563089361702128,0.0,43.6232
IND262122AAB,2,low,14.046316666666668,0.0,146.1082
IND262405AAA,1,low,27.706733333333332,17.5738,41.7906
IND262501AAA,3,medium,45.44877702702703,11.7369,114.8605
IND262701AAA,2,low,19.64161111111111,5.0818,31.8134
IND262723AAB,1,low,30.77738888888889,14.1128,48.7232
IND262802AAA,2,low,25.218185436893204,5.0818,48.7232
IND263002AAA,2,low,29.63455555555555,1.9565,94.9128
IND263139AAA,1,low,17.60805,4.8451,28.097
IND263153AAB,11,high,29.163866071428572,1.9565,190.9415
IND263401AAA,3,medium,21.594686274509804,4.2029,43.5262
IND263601AAA,3,medium,33.60331071428572,0.0,73.2409
IND263645AAA,4,medium,29.107530357142856,0.0,56.0247
IND271001AAA,2,low,10.594915384615385,0.6647000000000001,69.2087
IND271201AAA,2,low,9.339037209302326,3.6073,12.3345
IND271210AAA,2,low,10.899024742268042,0.6647000000000001,69.2087
IND272001AAA,3,medium,34.107188,0.0,93.7702
IND272153AAC,1,low,9.633657142857142,2.1362,11.9736
IND272155AAA,1,low,17.330033333333336,0.0,36.1449
IND272175AAA,1,low,17.450924999999998,9.5073,23.6042
IND272207AAB,1,low,9.633657142857142,2.1362,11.9736
IND273014AAB,8,medium,24.435814746543777,0.0,98.4639
IND273155AAA,2,low,14.127796551724135,1.1377000000000002,81.4679
IND273303AAA,2,low,8.362814285714286,0.0,14.5189
IND273304AAA,2,low,16.77817704918033,0.0,88.3685
IND274001AAA,2,low,17.791896103896104,0.0,30.001
IND274301AAB,3,medium,25.585713114754096,0.0,53.3392
IND274304AAA,2,low,19.156084615384614,0.0,32.784099999999995
IND274304AAB,3,medium,14.200021621621621,0.0,25.0436
IND274402AAA,3,medium,19.6664,0.6377999999999999,34.200900000000004
IND274509AAB,3,medium,17.035763157894735,0.0,34.200900000000004
IND275101AAA,2,low,19.66835,15.7792,24.0271
IND275303AAA,2,low,21.0679875,18.5675,23.6684
IND275503AAA,3,medium,18.580122222222222,14.0804,24.5028
IND276128AAA,2,low,22.470577272727276,1.12,44.6619
IND276129AAA,2,low,21.357483333333334,0.0,32.5761
IND276140AAA,2,low,22.287566666666663,9.4442,31.2961
IND276305AAA,2,low,16.748930769230768,0.0,34.3322
IND277201AAA,2,low,23.966739393939395,5.7457,39.8359
IND277211AAA,2,low,21.06410588235294,11.4233,28.3305
IND277303AAC,2,low,25.212590196078427,11.4233,37.4113
IND281004AAA,1,low,37.428145,0.0,68.0595
IND281121AAB,1,low,33.55564242424242,4.489,154.5011
IND281401AAA,2,low,12.223465217391304,1.8277,92.1168
IND282001AAA,3,medium,29.539784980237158,4.5923,233.1654
IND282001AAC,2,low,32.992641666666664,4.9001,83.6604
IND282001AAF,1,low,11.5669725,1.3605,24.7335
IND282002AAD,9,medium,26.8782082437276,0.0,218.1075
IND282005AAA,1,low,14.489257142857143,0.0,30.3596
IND283122AAB,3,medium,14.917173529411766,0.0,34.677800000000005
IND283203AAA,4,medium,32.307314864864864,0.0,205.1563
IND284001AAA,1,low,25.773451851851853,0.1694,80.33630000000001
IND284403AAA,3,medium,33.7300125,0.1694,223.2655
IND285001AAD,2,low,15.946625714285712,0.0,27.3448
IND285205AAB,2,low,18.019312280701755,2.4282,29.4411
IND301001AAB,6,medium,27.445544015444014,1.1465999999999998,90.8955
IND301019AAA,2,low,19.63447307692308,4.6174,43.6268
IND301705AAA,3,medium,20.28911304347826,4.6174,43.6268
IND302004AAA,2,low,9.510845588235295,0.0,19.3457
IND302006AAA,1,low,8.371489655172413,0.8984,14.6598
IND302006AAC,1,low,11.269929787234043,0.0,17.2495
IND302014AAA,15,high,27.738300080289044,0.0,220.843
IND302014AAB,15,high,10.905448878205128,0.0,87.4646
IND302020AAA,1,low,6.834524324324324,0.0,13.9909
IND302022AAD,1,low,20.179289489489495,0.0,48.2456
IND302023AAA,1,low,9.669025454545451,0.0,16.0205
IND302026AAA,1,low,11.422095238095238,6.3241000000000005,22.7356
IND302033AAB,1,low,6.8595,0.6395,13.0795
IND303002AAA,2,low,21.417076470588235,2.3616,31.9536
IND303008AAB,2,low,11.321731999999997,0.6955,25.1528
IND303106AAA,3,medium,20.540515384615386,0.3638,32.5406
IND303108AAB,1,low,21.790116666666666,14.8779,27.876
IND303301AAB,2,low,10.870827397260275,0.0,37.9712
IND303303AAA,3,medium,11.554863101604278,0.0,95.3121
IND303338AAB,2,low,12.796855813953488,0.6955,26.053
IND303503AAA,2,low,11.697919166666669,0.0,80.4249
IND303603AAB,2,low,13.660653521126761,4.8854,87.4646
IND303702AAB,3,medium,20.38309622641509,0.0,32.144400000000005
IND303901AAA,2,low,10.043910416666666,2.2906,17.304599999999997
IND304001AAA,3,medium,10.42169090909091,3.7004,17.9965
IND305001AAC,8,medium,18.977388905547226,0.0,111.7865
IND305404AAA,3,medium,22.77103484848485,4.147600000000001,54.8823
IND305601AAC,2,low,25.26341551724138,0.8396,54.8823
IND305624AAA,4,medium,26.47017021276596,4.5446,65.6139
IND305802AAA,2,low,16.72625,1.0696,26.4052
IND305901AAA,3,medium,28.254013513513513,8.569700000000001,111.7865
IND306001AAA,1,low,31.25745,0.0,41.5003
IND306116AAA,2,low,31.223281818181817,0.0,41.5003
IND306304AAB,2,low,31.213324999999998,19.2733,40.4345
IND306401AAB,5,medium,20.521979976985037,0.0,111.9015
IND306902AAA,2,low,20.148159999999997,11.6907,30.8816
IND307001AAA,2,low,22.40487,11.6907,37.921800000000005
IND311001AAA,3,medium,24.15554545454545,0.0,89.92760000000001
IND311301AAA,1,low,22.71898333333333,14.6544,26.5126
IND311302AAA,3,medium,28.972064999999997,1.2216,54.9163
IND312001AAA,4,medium,23.729633566433566,1.4376,74.6573
IND312403AAA,2,low,31.45070731707317,3.1308,68.7667
IND312601AAA,2,low,32.687850000000005,0.8937,113.4815
IND312605AAB,4,medium,23.195923636363638,0.0,37.2721
IND313001AAB,8,medium,27.131797243107773,0.0,96.716
IND313324AAA,2,low,26.40201568627451,0.0,89.92760000000001
IND321001AAA,4,medium,25.38538679245283,4.6877,90.8955
IND321001AAB,3,medium,19.015607246376817,1.1465999999999998,31.5698
IND321022AAA,2,low,12.94019611650485,0.34,106.6538
IND321401AAB,2,low,21.509965384615384,12.3074,31.5698
IND321408AAB,2,low,26.335833333333337,2.2888,87.891
IND321606AAA,3,medium,33.91869024390244,2.2888,85.7597
IND322001AAC,2,low,13.436560465116276,0.7202999999999999,33.206900000000005
IND322201AAA,3,medium,9.03581304347826,0.0,39.4283
IND322230AAA,2,low,11.466737853107345,0.0,95.3121
IND322241AAA,2,low,8.191271304347827,0.0,15.003
IND327001AAB,2,low,29.904040000000006,0.0,67.4337
IND328001AAA,4,medium,25.299682258064518,0.0,78.5965
IND331001A1C,1,low,20.306833333333334,6.3096000000000005,28.8863
IND331022A1B,1,low,20.306833333333334,6.3096000000000005,28.8863
IND331023AAA,2,low,19.1144125,10.9183,29.0439
IND331304AAA,2,low,33.903775,4.857600000000001,136.1242
IND331507AAA,1,low,28.683745833333333,20.3668,34.4894
IND331701AAA,2,low,23.90978571428571,6.813,35.4636
IND332001AAB,9,medium,22.79792521008403,0.5007,136.1242
IND332404AAA,3,medium,17.710192857142857,0.5007,35.3619
IND332709AAA,1,low,28.83713333333333,2.4769,53.9191
IND332713AAA,3,medium,28.28181666666667,2.4769,53.9191
IND332715AAB,1,low,37.0627,23.9798,50.1456
IND333001AAA,2,low,19.812133333333335,1.5228,35.503
IND333028AAA,4,medium,22.23757777777778,1.5228,35.8001
IND333031AAA,3,medium,24.721888135593222,4.100899999999999,33.3876
IND333042AAA,2,low,22.749437313432836,3.1427,36.0186
IND333502AAA,1,low,20.384700000000002,8.1872,32.5822
IND333504AAA,2,low,24.463000000000005,15.7173,30.4728
IND334001AAB,2,low,23.686302083333334,4.3864,46.9753
IND334001AAC,3,medium,22.937075510204078,3.0374,45.3384
IND334803AAA,3,medium,19.753014814814815,0.0,31.3992
IND335001AAA,2,low,23.806836206896556,11.5378,37.0802
IND335051AAA,2,low,12.927046428571426,0.0,110.8585
IND335501AAA,2,low,51.89095999999999,21.9771,159.9441
IND335513AAA,6,medium,18.03585418719212,0.5691,110.8585
