source_center,destination_center,median,count,std
IND465669AAB,IND462022AAA,328.8817,1,
IND465683AAA,IND462022AAA,278.6744,3,29.459505816798774
IND466001AAA,IND462022AAA,146.2449,1,
IND466116AAA,IND462022AAA,98.7743,1,
IND470004AAA,IND470113AAA,83.0555,3,86.67834657054398
IND470004AAA,IND470227AAB,340.15985,2,90.32999215877858
IND470117AAA,IND470227AAB,183.6239,2,18.902095631966315
IND471001AAA,IND472001AAA,98.4975,3,3.8050468293219817
IND471001AAA,IND485001AAC,338.0759,2,2.5987588422168124
IND472001AAA,IND474003AAA,306.10970000000003,1,
IND472001AAA,IND485001AAC,242.0478,2,0.1486338454054025
IND473001AAA,IND473226AAA,120.1259,1,
IND473226AAA,IND000000ACB,645.0871,9,3.730450305928217
IND473226AAA,IND474003AAA,249.5446,1,
IND473331AAA,IND473226AAA,77.2017,6,0.7697461425690897
IND473443AAA,IND470113AAA,74.8052,1,
IND473443AAA,IND470117AAA,95.966,1,
IND473443AAA,IND470227AAB,243.6855,3,12.571839083045868
IND474003AAA,IND000000ACB,408.29665,12,20.41076768463305
IND474003AAA,IND473551AAA,117.6842,1,
IND474003AAA,IND476111AAA,72.1699,1,
IND476111AAA,IND474003AAA,141.21974999999998,2,0.9296332852259555
IND476111AAA,IND477001AAA,62.7836,1,
IND480001AAA,IND480661AAA,73.7536,2,0.3880602015151773
IND480001AAA,IND842003AAB,371.2579,3,52.215084065271185
IND481661AAA,IND842003AAB,180.282,1,
IND482002AAA,IND842003AAB,11.65375,2,1.912653132431494
IND483770AAA,IND842003AAB,130.1418,1,
IND484001AAA,IND484446AAA,114.41465,2,0.5162586609442985
IND484001AAA,IND842003AAB,439.1002,2,4.5184123317820495
IND484446AAA,IND842003AAB,321.6222,1,
IND484661AAE,IND484001AAA,63.6639,1,
IND484661AAE,IND484224AAA,114.7112,1,
IND487001AAB,IND464668AAA,140.5623,1,
IND487551AAA,IND464668AAA,91.3573,1,
IND488001AAA,IND485001AAC,401.8722,1,
IND491001AAA,IND494334AAB,132.5638,1,
IND492001AAB,IND492007AAA,11.08955,8,1.691084825109103
IND493118AAC,IND491995AAB,133.3393,9,5.578079616628324
IND493118AAC,IND495334AAB,54.247150000000005,2,0.8955507383727603
IND493445AAB,IND490023AAA,86.438,1,
IND494334AAB,IND493445AAB,176.5804,11,11.827515491375486
IND495004AAA,IND495671AAA,61.5664,1,
IND495334AAB,IND491995AAB,85.6362,3,0.98525005117145
IND495677AAA,IND496001AAA,160.8519,7,17.24432740313945
IND500008AAC,IND500084AAB,13.8801,1,
IND500008AAC,IND501359AAE,24.6676,13,2.411995722718069
IND500008AAD,IND501359AAE,24.7667,6,3.274293259112057
IND500008AAF,IND500039AAC,18.3747,11,1.2708610374645437
IND500010AAA,IND500055AAA,15.9111,1,
IND500010AAA,IND501359AAE,53.9523,9,5.810162948661593
IND500010AAA,IND501401AAC,20.0311,1,
IND500010AAB,IND501359AAE,62.603100000000005,39,20.463652398844363
IND500018AAA,IND500080AAB,14.5286,4,0.8266440507659063
IND500032AAA,IND500050AAA,60.62575,2,7.016832721748468
IND500032AAA,IND502295AAA,27.8201,2,0.36925116113561374
IND500039AAB,IND500039AAC,27.964100000000002,2,0.7957779715473436
IND500039AAC,IND500035AAA,10.8447,1,
IND500039AAC,IND501359AAE,37.1575,15,4.445272595476596
IND500039AAC,IND508223AAA,104.4141,1,
IND500039AAC,IND508277AAB,78.91749999999999,1,
IND500039AAD,IND501359AAE,42.0263,8,1.556511287417198
IND500050AAA,IND501359AAE,36.9655,21,1.8109530100527316
IND500055AAA,IND500010AAA,23.329700000000003,2,15.319892678475266
IND500055AAC,IND500010AAA,31.1157,11,3.894695054838288
IND500055AAC,IND501401AAC,15.386800000000001,6,0.6108660925276502
IND500080AAB,IND501359AAE,28.86555,20,6.512215708117524
IND501101AAB,IND501359AAE,72.1446,1,
IND501359AAE,IND000000ACB,1795.9638,12,36.58993639720815
IND501359AAE,IND411033AAA,668.5228,1,
IND501359AAE,IND413002AAA,327.41295,2,0.7066118064397005
IND501359AAE,IND421302AAG,773.903,28,25.42014332997855
IND501359AAE,IND462022AAA,901.0554,4,28.967533835586206
IND501359AAE,IND500008AAC,26.954500000000003,19,0.8953314277716138
IND501359AAE,IND500010AAA,55.7247,12,7.696462174547632
IND501359AAE,IND500010AAB,72.8458,33,15.723210399749528
IND501359AAE,IND500039AAC,38.3674,10,5.01669869819231
IND501359AAE,IND500039AAD,40.278499999999994,6,2.689309735539339
IND501359AAE,IND500050AAA,34.7151,13,2.225660021956034
IND501359AAE,IND500080AAB,31.1614,24,2.506715588334086
IND501359AAE,IND501141AAA,111.4998,1,
IND501359AAE,IND501218AAC,70.8735,6,19.833678807565345
IND501359AAE,IND503111AAC,171.5052,1,
IND501359AAE,IND506143AAA,209.07704999999999,2,6.26560247741588
IND501359AAE,IND508248AAB,123.3365,1,
IND501359AAE,IND508377AAB,169.9023,5,1.132145369199555
IND501359AAE,IND509301AAA,143.3315,1,
IND501359AAE,IND515004AAA,359.4898,1,
IND501359AAE,IND518002AAA,218.8024,5,11.130168193248482
IND501359AAE,IND523002AAA,455.7412,1,
IND501359AAE,IND530012AAA,627.9448,1,
IND501359AAE,IND533106AAA,845.43335,2,31.790177379262964
IND501359AAE,IND562132AAA,590.4928,24,20.894630508649158
IND501359AAE,IND585104AAA,251.0015,21,3.541964362112658
IND501359AAE,IND600056AAB,787.7882999999999,11,85.22892381230041
IND501359AAE,IND712311AAA,1494.6127,9,15.236681357591609
IND501359AAE,IND751002AAB,1072.5715,1,
IND501359AAG,IND000000ACN,23.5479,11,3.813737261746851
IND501401AAC,IND500010AAA,13.963049999999999,2,0.6726706809427632
IND503111AAC,IND501359AAE,182.1633,11,9.21536427213715
IND503111AAC,IND502313AAA,228.5353,13,3.9604572206909427
IND503111AAC,IND503185AAA,85.9478,1,
IND503187AAA,IND502313AAA,110.9973,1,
IND504201AAA,IND505001AAB,130.8288,1,
IND504215AAA,IND505326AAB,64.6296,1,
IND504251AAA,IND504293AAA,66.03,1,
IND504251AAA,IND505001AAB,188.1152,3,39.28655902302975
IND504293AAA,IND505001AAB,145.9174,2,0.5577658289999652
IND505001AAA,IND505001AAB,161.97469999999998,9,38.084348959911054
IND505001AAA,IND505425AAA,132.0791,1,
IND505001AAB,IND504208AAB,84.32585,2,0.1563413093203506
IND505001AAB,IND504251AAA,106.8692,1,
IND505001AAB,IND505184AAC,69.744,1,
IND505001AAB,IND505209AAA,65.8169,4,14.81810272096825
IND505122AAA,IND506002AAA,48.5856,1,
IND505184AAC,IND505001AAB,68.4356,2,0.3549676041556486
IND505184AAC,IND505209AAA,19.5174,1,
IND505209AAA,IND504201AAA,38.2068,1,
IND505209AAA,IND505001AAB,64.3014,4,53.694866589235815
IND505209AAA,IND505184AAC,117.9409,1,
IND505302AAB,IND505001AAB,155.5371,3,39.75767418754943
IND505327AAA,IND505001AAB,94.6413,1,
IND505327AAA,IND505425AAA,27.481900000000003,1,
IND505467AAA,IND506002AAA,98.2488,1,
IND506001AAC,IND505122AAA,93.4244,1,
IND506001AAC,IND506002AAA,139.90265,14,21.56485804884577
IND506002AAA,IND501359AAE,172.9822,1,
IND506002AAA,IND506132AAA,34.2839,1,
IND506002AAA,IND506164AAA,171.0398,1,
IND506002AAA,IND506169AAB,90.4319,1,
IND506002AAA,IND506314AAA,218.89005,2,1.9866165017436153
IND506002AAA,IND507123AAA,122.26,1,
IND506143AAA,IND501359AAE,143.9346,1,
IND507002AAA,IND507117AAB,135.5658,1,
IND507002AAA,IND507159AAA,90.09895,2,0.028213560569340296
IND507002AAA,IND508001AAA,115.2519,1,
IND507111AAA,IND507002AAA,230.52,9,18.973622956737714
IND507111AAA,IND507117AAB,35.2332,1,
IND507111AAA,IND507303AAA,150.8969,1,
IND507159AAA,IND507002AAA,181.55075,2,12.218875889581664
IND508116AAA,IND500039AAC,178.95,2,1.9872528978466741
IND508207AAB,IND501359AAE,544.33,5,8.585829047214967
IND508223AAA,IND500039AAC,109.5132,1,
IND509001AAA,IND501359AAE,131.72915,2,0.6100210201296473
IND509103AAB,IND518002AAA,77.6029,1,
IND509301AAA,IND501359AAE,55.3282,1,
IND509358AAA,IND501359AAE,278.5999,1,
IND515004AAA,IND501359AAE,339.2617,7,2.807813948608424
IND515004AAA,IND515865AAB,184.8264,1,
IND515134AAA,IND561202AAB,109.6522,2,1.7096427755528345
IND515201AAA,IND515134AAA,117.77629999999999,4,2.593590610845643
IND515301AAA,IND515134AAA,84.23595,2,3.890006535341559
IND515401AAB,IND515761AAA,149.2998,1,
IND515591AAA,IND515004AAA,252.6219,1,
IND515671AAA,IND515004AAA,330.0514,1,
IND515801AAA,IND515004AAA,189.2335,1,
IND517325AAA,IND517408AAA,46.6587,1,
IND517501AAB,IND516101AAA,103.4085,1,
IND517501AAB,IND516115AAA,141.7272,1,
IND517501AAB,IND524132AAA,86.0369,1,
IND518002AAA,IND501359AAE,201.1417,1,
IND518002AAA,IND509103AAB,436.5665,3,138.69501163835466
IND518002AAA,IND509124AAA,166.0736,1,
IND518002AAA,IND518102AAA,177.5439,2,0.19106025227659695
IND518002AAA,IND518124AAA,116.55744999999999,4,3.556040967611783
IND518002AAA,IND518206AAA,135.4803,6,28.647586605116796
IND518002AAA,IND518222AAA,152.1143,1,
IND518002AAA,IND518422AAB,64.0065,3,0.8130965440831774
IND518002AAA,IND584101AAA,110.8991,1,
IND518102AAA,IND518002AAA,176.6869,1,
IND518422AAB,IND518002AAA,284.1214,5,0.9347213691790689
IND518422AAB,IND518102AAA,108.5137,1,
IND520011AAA,IND521185AAA,70.0119,1,
IND520011AAA,IND521225AAB,104.0267,7,16.318123166487826
IND521001AAA,IND521225AAB,70.47229999999999,1,
IND521225AAB,IND501359AAE,381.0455,3,36.586632600491306
IND521225AAB,IND520011AAA,101.307,1,
IND521225AAB,IND521001AAA,84.4019,13,1.76713092015684
IND521225AAB,IND521165AAA,242.456,1,
IND521225AAB,IND521201AAA,52.7479,1,
IND521225AAB,IND521333AAA,94.8247,4,13.93888785448825
IND521225AAB,IND523002AAA,140.6062,3,0.048567067031052895
IND521225AAB,IND534001AAA,73.2938,1,
IND522647AAA,IND523201AAA,42.490300000000005,6,0.5622718310568287
IND523002AAA,IND522647AAA,172.3369,1,
IND523002AAA,IND523201AAA,212.38324999999998,4,73.26242663662367
IND523002AAA,IND523230AAA,78.982,1,
IND523002AAA,IND523316AAB,92.637,1,
IND523002AAA,IND524201AAA,171.3368,3,5.875029290139748
IND523226AAA,IND522647AAA,146.0208,1,
IND523226AAA,IND523002AAA,225.33525,2,2.45231702783306
IND523226AAA,IND523201AAA,192.01075,6,1.828418381826214
IND523316AAB,IND523201AAA,120.8307,1,
IND524003AAA,IND501359AAE,472.6057,1,
IND524101AAB,IND517501AAB,98.4242,1,
IND530012AAA,IND501359AAE,613.5524,1,
IND530012AAA,IND531036AAA,44.6096,1,
IND530012AAA,IND531162AAA,16.1693,7,5.072281896975065
IND530012AAA,IND532001AAB,111.49285,2,0.36168511857691266
IND530012AAA,IND535001AAA,77.5686,5,40.27000485916286
IND530012AAA,IND712311AAA,935.1771,1,
IND530012AAA,IND764020AAC,211.1522,1,
IND530012AAA,IND764059AAA,274.3529,1,
IND530012AAA,IND764071AAB,287.6849,1,
IND530026AAA,IND530012AAA,85.15735000000001,4,1.8762914965431188
IND531163AAA,IND530012AAA,96.1642,1,
IND532001AAB,IND532222AAA,82.0109,9,8.62018400949191
IND532001AAB,IND535501AAB,108.51535000000001,4,0.9395046584947532
IND532222AAA,IND532001AAB,191.0989,1,
IND533003AAA,IND533106AAA,106.44050000000001,4,63.525796729432436
IND533106AAA,IND533201AAA,141.16195,2,60.23241628164189
IND533106AAA,IND533242AAA,106.98,2,20.87591350097044
IND533106AAA,IND533262AAA,133.6141,1,
IND533201AAA,IND533262AAA,46.80330000000001,2,1.1064806912007108
IND533308AAB,IND533106AAA,205.8566,1,
IND535501AAB,IND532001AAB,87.4134,1,
IND560002AAA,IND560099AAB,18.2782,18,7.1621740590245855
IND560002AAA,IND562132AAA,33.9055,22,6.8940099594044675
IND560027AAA,IND560099AAA,19.7179,4,10.756819518178535
IND560043AAC,IND560064AAA,13.569749999999999,2,0.7551193316291134
IND560043AAC,IND560099AAB,32.91985,24,8.583997969113808
IND560043AAC,IND562132AAA,32.2888,16,6.480032466482454
IND560048AAB,IND560099AAB,29.497799999999998,26,7.009283405713839
IND560048AAB,IND562132AAA,38.8676,17,2.6260222594930407
IND560058AAB,IND560060AAB,16.935299999999998,8,1.4550112698998974
IND560058AAB,IND560099AAB,44.954449999999994,22,8.018818261881107
IND560058AAB,IND562132AAA,14.06465,14,3.134017907171643
IND560058AAD,IND562132AAA,15.111149999999999,36,5.418710670196518
IND560060AAB,IND560099AAB,31.8402,15,5.877247761600502
IND560060AAB,IND562132AAA,27.7066,19,3.467338474058194
IND560064AAD,IND560043AAC,14.5691,4,1.8124671718866157
IND560067AAC,IND560048AAB,35.05635,8,4.774115174264533
IND560067AAC,IND562114AAA,14.1172,5,1.4647657720605027
IND560077AAA,IND560099AAB,49.5145,1,
IND560078AAC,IND560099AAB,22.4053,20,4.352638083093372
IND560078AAC,IND562132AAA,38.0977,16,1.4394453840368515
IND560083AAB,IND562132AAA,41.2667,31,0.7404454626225211
IND560099AAB,IND000000ACS,19.4779,1,
IND560099AAB,IND501359AAE,612.8288,10,12.24327191399876
IND560099AAB,IND518002AAA,466.7937,1,
IND560099AAB,IND560002AAA,20.2365,25,9.718298278733435
IND560099AAB,IND560043AAC,29.2502,37,3.991947006518606
IND560099AAB,IND560048AAB,27.52515,34,3.0576414707258723
IND560099AAB,IND560058AAB,33.91695,38,8.763048626968013
IND560099AAB,IND560058AAD,50.7949,3,0.9829486880470046
IND560099AAB,IND560060AAB,34.6764,31,8.423173508538587
IND560099AAB,IND560077AAA,75.0205,1,
IND560099AAB,IND560078AAC,20.6197,28,6.64818184883446
IND560099AAB,IND560085AAA,19.592,17,2.2350413578552706
IND560099AAB,IND560300AAA,61.269000000000005,121,7.280378205201955
IND560099AAB,IND562132AAA,53.0272,79,6.352932229723727
IND560099AAG,IND560099AAB,10.892,2,2.2088601630705385
IND560099AAH,IND562125AAA,11.646,1,
IND560300AAA,IND000000ACS,45.9647,1,
IND560300AAA,IND560002AAA,32.1261,20,4.13807026267584
IND560300AAA,IND560043AAC,41.635000000000005,33,6.5102126652062715
IND560300AAA,IND560048AAB,37.96395,4,2.4243004824416183
IND560300AAA,IND560058AAB,36.416,1,
IND560300AAA,IND560060AAB,48.921,36,4.2309156985323275
IND560300AAA,IND560078AAC,41.1382,16,4.518836712174015
IND560300AAA,IND560085AAA,40.3664,18,4.153771664969788
IND560300AAA,IND560099AAB,72.47649999999999,86,8.848280977540254
IND560300AAA,IND562132AAA,54.1426,108,6.23569529424656
IND560300AAA,IND563125AAB,130.37045,2,30.748891933287613
IND560300AAB,IND563101AAB,71.2735,2,9.433511567809736
IND560300AAB,IND563116AAA,104.8828,1,
IND560300AAB,IND563131AAB,121.5559,5,3.540639510455708
IND561203AAB,IND572101AAA,136.0108,1,
IND562101AAA,IND562108AAA,83.441,2,5.686835577014685
IND562114AAA,IND560048AAB,16.5081,1,
IND562114AAA,IND560067AAC,11.3663,1,
IND562125AAA,IND000000ACS,16.7946,1,
IND562132AAA,IND000000ACB,2333.7005,37,41.56073611470096
IND562132AAA,IND000000ACS,34.8577,6,17.116960843960204
IND562132AAA,IND110037AAM,2306.5554,14,76.85608586120165
IND562132AAA,IND160002AAC,2615.8167,17,48.917554436352
IND562132AAA,IND382430AAB,1540.587,13,39.24349924820965
IND562132AAA,IND421302AAG,976.8971,9,15.60510104613233
IND562132AAA,IND462022AAA,1489.4722,3,65.59686157502783
IND562132AAA,IND501359AAE,576.9592,19,13.734032653496538
IND562132AAA,IND515004AAA,221.4243,3,7.245660090242526
IND562132AAA,IND560002AAA,25.8971,25,7.053691638822895
IND562132AAA,IND560043AAC,28.578899999999997,22,3.569747494135
IND562132AAA,IND560048AAB,38.853750000000005,18,1.7484418492744076
IND562132AAA,IND560058AAB,13.9027,20,1.1598599983006117
IND562132AAA,IND560058AAD,15.8462,57,0.6029227625962065
IND562132AAA,IND560060AAB,25.8034,24,4.844152538228249
IND562132AAA,IND560066AAB,45.862449999999995,2,6.467127910054046
IND562132AAA,IND560078AAC,36.3929,25,7.958346024003145
IND562132AAA,IND560083AAB,39.628299999999996,50,5.695704672583524
IND562132AAA,IND560085AAA,31.4103,11,6.456745207427372
IND562132AAA,IND560099AAB,52.186,97,5.415585515902569
IND562132AAA,IND560300AAA,42.6567,151,7.8523045469081945
IND562132AAA,IND562117AAA,240.9314,1,
IND562132AAA,IND572101AAA,60.0142,3,2.2337776911172997
IND562132AAA,IND573201AAB,169.66935,2,11.105465551925313
IND562132AAA,IND574211AAA,384.481,2,0.037618080759147195
IND562132AAA,IND575004AAB,365.6033,9,7.265900574104894
IND562132AAA,IND577501AAA,189.08015,2,1.352765983087974
IND562132AAA,IND580028AAA,391.5484,11,4.3291605884869995
IND562132AAA,IND600056AAB,364.9453,3,11.52224340323241
IND562132AAA,IND632006AAA,256.15840000000003,3,8.669771260150592
IND562132AAA,IND636705AAB,177.5377,1,
IND562132AAA,IND641062AAD,128.49105,6,67.00551595918056
IND562132AAA,IND683511AAA,589.2606,16,29.406821608508935
IND562132AAA,IND683511AAB,560.0931,1,
IND562132AAA,IND712311AAA,1963.3242500000001,18,27.01342004514772
IND562132AAC,IND000000ACB,2307.1374,1,
IND563131AAB,IND560300AAB,114.29305,2,2.1358160325739655
IND563131AAB,IND563116AAA,17.9411,2,0.0855599205235688
IND570020AAA,IND571114AAA,74.9747,1,
IND570020AAA,IND571213AAA,88.4373,4,2.2790282071897816
IND570020AAA,IND571430AAA,67.8181,1,
IND571111AAB,IND570020AAA,185.3699,2,5.459430036185094
IND571401AAA,IND562132AAA,140.8492,1,
IND571432AAB,IND573142AAA,234.1337,1,
IND571432AAB,IND573201AAB,278.71574999999996,6,53.48762912280746
IND571438AAB,IND562132AAA,168.0822,1,
IND572101AAA,IND561207AAB,124.4855,2,1.956564463543174
IND572101AAA,IND562101AAA,84.18939999999999,1,
IND572101AAA,IND562108AAA,168.5091,8,13.837077344764687
IND573103AAA,IND573201AAB,80.6887,1,
IND573201AAB,IND571426AAA,71.2945,1,
IND573201AAB,IND572201AAB,55.8021,1,
IND573201AAB,IND573142AAA,209.58915000000002,2,89.59191410057605
IND573201AAB,IND577101AAA,134.50029999999998,2,32.7710051954468
IND573201AAB,IND577116AAA,92.4754,1,
IND574104AAA,IND574216AAA,54.22585,2,0.1362594767346492
IND574104AAA,IND575004AAB,108.2402,1,
IND574117AAA,IND403726AAA,228.9011,1,
IND574202AAA,IND562132AAA,407.0852,2,5.015508398956174
IND574211AAA,IND562132AAA,399.2579,1,
IND574211AAA,IND574239AAA,60.3281,1,
IND574227AAA,IND574216AAA,72.402,3,1.3351761693998696
IND574227AAA,IND575004AAB,138.76454999999999,4,5.386190525470359
IND575004AAB,IND403726AAA,278.24825,6,71.9866899882309
IND575004AAB,IND562132AAA,394.7693,5,49.839545542189676
IND575004AAB,IND574104AAA,52.0722,1,
IND575004AAB,IND574117AAA,33.8834,1,
IND575004AAB,IND574211AAA,23.6463,1,
IND575004AAB,IND574216AAA,108.7978,1,
IND575004AAB,IND574221AAA,122.9941,1,
IND575004AAB,IND576101AAA,59.3891,1,
IND575004AAB,IND671323AAD,24.522850000000002,2,0.27867078246561955
IND576101AAA,IND403726AAA,284.4013,1,
IND576201AAA,IND403726AAA,205.2128,1,
IND577002AAA,IND581110AAE,77.84,1,
IND577002AAA,IND581119AAB,125.66220000000001,2,2.739755934385403
IND577101AAA,IND573201AAB,112.4987,1,
IND577116AAA,IND577101AAA,52.0094,1,
IND577132AAD,IND573201AAB,84.2761,1,
IND577598AAC,IND580028AAA,246.7119,1,
IND580028AAA,IND562132AAA,497.8554,11,78.1113437670099
IND580028AAA,IND577201AAA,258.81854999999996,2,6.178769764686133
IND580028AAA,IND577401AAA,163.7553,1,
IND580028AAA,IND580002AAA,26.02915,2,0.36734197282641196
IND580028AAA,IND581402AAA,92.5153,1,
IND580028AAA,IND582101AAB,281.0996,1,
IND580028AAA,IND582209AAA,237.5252,1,
IND580028AAA,IND590016AAA,102.89505,8,0.7614541932334837
IND580028AAA,IND591302AAB,138.9782,1,
IND580028AAA,IND591307AAC,71.9207,5,1.4992625894085445
IND581115AAC,IND581119AAB,88.00959999999999,1,
IND581119AAB,IND577002AAA,53.5769,1,
IND581303AAA,IND403726AAA,296.0308,1,
IND581314AAA,IND575004AAB,231.4873,1,
IND581320AAA,IND403726AAA,215.784,1,
IND583101AAA,IND583201AAA,64.65665,8,0.8046685772948495
IND583201AAA,IND583101AAA,80.5787,1,
IND583201AAA,IND583227AAA,33.2019,1,
IND583227AAA,IND583201AAA,73.8995,1,
IND584101AAA,IND518002AAA,171.9952,2,1.1723830432073068
IND584101AAA,IND583121AAA,118.8943,1,
IND584101AAA,IND584123AAA,47.3811,1,
IND584128AAA,IND583121AAA,32.818,1,
IND585104AAA,IND501359AAE,428.33885,20,12.435135164011557
IND585104AAA,IND585211AAA,146.161,1,
IND585104AAA,IND585307AAB,113.6209,1,
IND585104AAA,IND585314AAA,252.9041,1,
IND585222AAA,IND585104AAA,110.8648,1,
IND585330AAE,IND501359AAE,352.5045,1,
IND585401AAA,IND501359AAE,288.984,1,
IND586128AAA,IND585104AAA,195.5985,1,
IND586211AAA,IND585104AAA,149.0118,1,
IND587103AAB,IND580028AAA,177.4213,1,
IND591102AAA,IND580002AAA,146.8674,2,2.7786468073506527
IND591102AAA,IND580028AAA,122.87975,4,60.80297300105207
IND591102AAA,IND580030AAA,163.8288,1,
IND591102AAA,IND591307AAC,46.306,3,1.9555155875966121
IND591123AAC,IND580028AAA,226.5473,1,
IND591126AAA,IND591307AAC,83.2961,1,
IND591201AAA,IND586101AAA,150.6253,1,
IND591237AAB,IND416404AAA,232.3779,1,
IND591302AAB,IND580028AAA,102.68639999999999,2,3.3608785309796554
IND591304AAA,IND416404AAA,140.2683,1,
IND591304AAA,IND586101AAA,77.5497,1,
IND600004AAA,IND600008AAC,12.831,3,5.224236132680068
IND600008AAA,IND600044AAC,44.216899999999995,14,2.465735331242235
IND600008AAC,IND600004AAA,13.2347,1,
IND600008AAC,IND600013AAA,12.08535,2,0.5569880115406441
IND600016AAA,IND600016AAC,44.582,5,3.801452037708747
IND600016AAA,IND600119AAA,25.1866,3,7.389615789065087
IND600016AAB,IND600044AAC,38.49875,22,5.417569925881731
IND600016AAC,IND600119AAA,28.4463,7,6.937323563607976
IND600032AAB,IND600008AAC,10.0476,1,
IND600032AAB,IND600044AAD,10.0288,13,1.7007913390838292
IND600032AAB,IND600056AAB,38.218,61,4.997541607575478
IND600032AAB,IND600076AAB,16.74485,26,1.2920147493799692
IND600044AAD,IND600032AAB,10.69375,4,0.7993968580540377
IND600044AAD,IND600048AAA,14.162399999999998,13,6.484649171826235
IND600044AAD,IND600056AAB,40.936400000000006,14,3.896448133962437
IND600044AAD,IND603203AAA,18.8197,1,
IND600044AAE,IND600056AAB,40.2948,29,4.025795275002385
IND600048AAA,IND600044AAD,13.0409,1,
IND600056AAA,IND602105AAB,15.971250000000001,6,0.8546754458077436
IND600056AAB,IND000000ACB,2519.0808,2,35.40808922520384
IND600056AAB,IND421302AAG,1335.2082,13,22.163853860639186
IND600056AAB,IND462022AAA,1633.276,3,44.526935312347774
IND600056AAB,IND501359AAE,676.9054,15,8.211425156317862
IND600056AAB,IND524003AAA,195.4368,1,
IND600056AAB,IND562132AAA,352.1634,19,12.108709970384975
IND600056AAB,IND600008AAC,43.796,17,2.654734558972505
IND600056AAB,IND600016AAC,37.28205,12,1.8771310141389776
IND600056AAB,IND600032AAB,37.9408,49,3.007495101136299
IND600056AAB,IND600044AAD,39.3315,4,7.7081852276222165
IND600056AAB,IND600044AAE,54.7789,34,6.6271078295325285
IND600056AAB,IND600076AAB,51.6746,15,2.4587518104769766
IND600056AAB,IND600110AAA,51.8767,28,1.5767586561095543
IND600056AAB,IND600116AAB,31.12,19,1.9108879977796907
IND600056AAB,IND605601AAA,153.147,2,0.312682618640671
IND600056AAB,IND636102AAA,296.2802,4,0.4369573739698916
IND600056AAB,IND712311AAA,1798.5714,2,37.459123154713495
IND600073AAA,IND603203AAA,15.6886,1,
IND600076AAB,IND600056AAB,52.1937,1,
IND600083AAA,IND600116AAB,13.6142,2,3.36299985132322
IND600110AAA,IND600056AAB,52.230549999999994,10,2.3584422340227524
IND600110AAA,IND600056AAD,52.7387,1,
IND600116AAB,IND602001AAA,36.6874,5,2.2782103289643802
IND600116AAB,IND602024AAA,19.5117,1,
IND600116AAB,IND602105AAB,28.0647,1,
IND600119AAA,IND600016AAC,14.9018,1,
IND602001AAB,IND613104AAA,180.8155,9,1.9905986951166197
IND602001AAB,IND614018AAA,109.35194999999999,2,0.9846461928022713
IND602024AAA,IND600116AAB,15.4325,1,
IND602024AAA,IND602001AAA,16.6006,1,
IND603001AAA,IND600044AAD,118.0452,1,
IND603102AAA,IND600056AAB,73.4163,1,
IND603203AAA,IND600044AAD,20.6873,11,1.6642193199542807
IND603301AAA,IND600044AAD,82.7296,1,
IND604303AAA,IND600056AAB,124.3659,1,
IND605010AAB,IND608001AAA,68.2069,1,
IND605010AAB,IND611001AAA,129.8372,1,
IND605601AAA,IND600056AAB,170.07930000000002,1,
IND605601AAA,IND636102AAA,143.23149999999998,2,0.7304413049656844
IND606803AAA,IND632006AAA,86.1086,1,
IND607801AAA,IND605601AAA,245.6188,1,
IND609001AAA,IND613104AAA,144.507,1,
IND614602AAA,IND622001AAA,168.65245,14,2.615804640855442
IND614602AAA,IND630002AAA,84.21485000000001,2,0.7875048222074691
IND620020AAA,IND620012AAA,38.0541,1,
IND620020AAA,IND621112AAA,15.64105,24,1.427814450530925
IND621010AAA,IND621802AAA,112.676,1,
IND621211AAA,IND620012AAA,381.6801,1,
IND621211AAA,IND639104AAB,300.24530000000004,14,14.70158946956022
IND621212AAA,IND639104AAB,247.4163,1,
IND621306AAA,IND625008AAA,117.60865000000001,12,3.1486439569281264
IND621802AAA,IND621212AAA,74.66385,2,8.332475598824164
IND623407AAA,IND630561AAA,158.50740000000002,1,
IND623526AAA,IND625008AAA,199.8825,1,
IND623701AAA,IND623704AAA,193.2027,1,
IND623701AAA,IND625008AAA,293.0111,1,
IND624001AAA,IND624101AAA,116.47954999999999,2,2.5933141200016707
IND624001AAA,IND624703AAA,297.2561,1,
IND624001AAA,IND625218AAA,197.248,8,43.57012817960218
IND624601AAA,IND624101AAA,60.2944,3,0.0461363558740073
IND624601AAA,IND625218AAA,142.6388,2,0.11525840533341497
IND625008AAA,IND626117AAA,152.9079,1,
IND625008AAA,IND685514AAA,143.3817,1,
IND625106AAA,IND625008AAA,44.2353,1,
IND625531AAA,IND625008AAA,219.2627,1,
IND625532AAA,IND625008AAA,260.0419,5,3.7445969847234575
IND625532AAA,IND625516AAA,84.0308,1,
IND625532AAA,IND685514AAA,116.1764,1,
IND627005AAA,IND627401AAA,89.7641,1,
IND627005AAA,IND627657AAA,149.6405,1,
IND627005AAA,IND628613AAA,165.84085,2,22.106491432269394
IND627005AAA,IND629001AAA,85.8904,1,
IND627401AAA,IND627005AAA,38.10665,4,0.5955685378974714
IND630561AAA,IND625008AAA,338.2329,5,5.4272608314876445
IND631501AAA,IND600056AAB,71.30924999999999,2,0.12141023432973615
IND632006AAA,IND562132AAA,246.3637,3,8.233123856107113
IND632006AAA,IND600056AAB,106.1598,11,21.13442937750025
IND632006AAA,IND606801AAB,87.86959999999999,1,
